,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3622,3,0,1,1,0,0,0,0,0,0,2,0,1,1,1,1,0,1,1,1,2,0,1
3623,1,1,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,2,1,1
3624,3,0,1,1,0,0,0,0,0,0,0,0,1,6,1,1,0,1,1,0,1,1,1
3625,1,1,0,0,0,0,0,2,2,0,0,1,1,7,1,0,0,1,0,1,0,0,1
3626,6,4,3,2,0,0,0,5,2,1,1,1,0,6,1,0,0,4,1,1,0,1,0
3627,3,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,2,0,3,0,0,1
3628,1,1,1,0,0,0,0,2,1,0,0,1,1,5,1,0,0,1,0,0,0,1,1
3629,1,1,3,2,0,0,0,2,2,1,1,1,0,6,1,0,0,4,1,1,0,1,0
3630,3,4,3,2,0,0,0,3,4,1,1,1,0,6,1,0,0,4,1,1,0,0,0
3631,1,4,2,1,0,0,0,2,2,0,0,3,1,3,0,0,0,3,1,4,0,0,0
3632,3,4,3,0,0,0,0,0,0,3,0,1,1,6,1,0,0,4,0,7,1,0,0
3633,3,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,2,1,1
3634,1,1,3,2,0,0,0,3,5,1,1,1,0,8,1,0,0,4,1,1,2,0,0
3635,5,5,2,1,1,0,0,7,3,0,0,3,0,5,1,0,0,1,0,4,0,0,1
3636,6,4,2,1,0,0,0,2,2,0,1,3,1,3,0,0,0,7,1,4,0,1,0
3637,4,4,2,1,0,0,0,5,0,3,0,1,0,5,0,1,0,1,1,6,0,2,1
3638,1,1,3,2,0,0,0,5,2,1,1,1,0,6,1,0,0,4,1,1,0,1,0
3639,3,1,3,2,0,0,0,3,4,1,1,1,0,0,1,0,0,4,1,1,0,1,0
3640,1,4,2,1,0,0,0,0,2,0,0,3,1,3,0,0,0,3,1,0,1,0,0
3641,6,4,3,2,0,0,0,2,4,1,1,1,0,8,1,0,0,4,1,2,2,0,0
3642,3,0,0,0,0,0,0,0,0,2,0,4,0,2,1,0,0,5,0,0,0,0,1
3643,3,0,1,1,0,0,0,0,0,0,2,0,1,6,1,1,0,1,1,0,1,0,1
3644,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,3,2,1,1
3645,6,4,2,1,0,0,0,0,0,1,0,3,1,3,0,0,0,7,1,0,0,0,0
3646,1,4,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1
3647,2,4,8,0,1,0,0,0,0,0,0,1,0,8,1,0,0,1,0,3,0,1,0
3648,3,3,1,1,0,0,0,0,0,3,2,0,1,0,1,1,0,1,1,0,1,0,1
3649,3,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,3,1,3,1
3650,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0
3651,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
3652,6,1,3,2,0,0,0,5,4,1,1,1,0,0,1,0,0,4,1,2,0,1,0
3653,1,4,3,2,0,0,0,3,2,1,1,1,0,6,1,0,0,4,1,2,2,0,0
3654,3,4,3,2,0,0,0,3,2,1,1,1,0,8,1,0,0,4,1,2,2,1,0
3655,6,4,2,1,0,0,0,0,0,0,0,3,1,3,0,0,0,7,1,0,0,1,0
3656,3,3,1,1,0,0,0,0,0,3,0,0,1,1,1,1,0,1,1,1,1,1,1
3657,1,4,3,2,0,0,0,2,2,1,1,1,0,6,1,0,0,4,1,1,0,1,0
3658,1,1,3,2,0,0,0,2,4,1,1,1,0,0,1,0,0,4,1,1,0,0,0
3659,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,1,3,2,0,0
3660,5,5,2,1,1,0,0,0,3,0,0,3,0,5,1,0,0,1,0,0,1,2,1
3661,1,1,0,0,0,0,0,1,2,0,0,1,1,0,1,0,0,1,0,4,0,1,1
3662,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0
3663,1,1,3,2,0,0,0,2,2,1,1,1,0,8,1,0,0,4,1,2,2,0,0
3664,1,4,2,1,0,0,0,2,0,1,0,3,1,3,0,0,0,7,1,4,0,1,0
3665,1,4,3,2,0,0,0,5,5,1,1,1,0,6,1,0,0,4,1,2,2,1,0
3666,3,4,8,0,1,0,0,0,0,0,0,1,0,5,1,0,0,1,0,7,1,3,0
3667,1,4,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,6,1,3,1,0,0
3668,3,1,3,2,0,0,0,2,2,1,1,1,0,8,1,0,0,4,1,1,0,0,0
3669,3,3,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,2,1,1
3670,3,0,1,0,0,0,0,0,0,2,0,4,0,2,1,0,0,2,0,0,0,1,1
3671,1,1,0,0,0,0,0,2,1,0,0,1,1,5,1,0,0,1,0,1,2,0,1
3672,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3673,3,0,2,0,1,0,0,0,0,1,0,3,0,8,1,1,0,1,1,1,2,3,1
3674,1,4,3,2,0,0,0,3,4,1,1,1,0,8,1,0,0,4,1,1,0,1,0
3675,1,4,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,2,0,1
3676,6,4,2,1,0,0,0,0,0,1,0,3,1,3,0,0,0,4,1,4,1,0,0
3677,6,4,2,1,0,0,0,0,2,0,1,3,1,3,0,0,0,3,1,0,1,0,0
3678,6,4,2,1,0,0,0,2,2,1,1,3,1,3,0,0,0,7,1,0,0,1,0
3679,6,4,2,1,0,0,0,0,0,0,1,3,1,3,0,0,0,4,1,4,0,1,0
3680,1,4,3,4,0,0,0,0,0,3,0,3,0,6,0,0,0,1,1,9,0,1,1
3681,4,4,2,1,0,0,0,0,2,1,1,3,1,3,0,0,0,7,1,4,0,0,0
3682,3,4,8,0,1,0,0,0,0,0,0,1,0,11,1,0,0,1,0,7,1,1,0
3683,4,5,1,0,0,2,0,4,6,0,0,3,0,2,1,0,1,1,1,0,1,1,1
3684,4,4,2,1,0,0,0,2,2,0,0,3,1,3,0,0,0,7,1,4,0,1,0
3685,2,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,2,0,3,1,0,1
3686,3,4,3,2,0,0,0,3,4,1,1,1,0,8,1,0,0,4,1,2,2,1,0
3687,4,4,2,1,0,0,0,2,0,1,1,3,1,3,0,0,0,7,1,4,0,1,0
3688,3,0,1,1,0,0,0,0,0,3,0,0,1,2,1,1,0,1,1,3,1,0,1
3689,3,2,2,0,1,0,0,0,0,1,1,3,0,8,1,1,0,1,1,3,2,0,1
3690,4,4,2,1,0,0,0,2,2,1,0,3,1,3,0,0,0,3,1,0,0,2,0
3691,1,4,0,0,0,0,0,1,1,0,0,1,1,2,1,0,0,1,0,0,2,1,1
3692,3,4,3,2,0,0,0,3,4,1,1,1,0,8,1,0,0,4,1,1,2,1,0
3693,1,4,1,0,0,0,0,2,0,0,0,1,1,5,1,0,0,1,0,0,2,1,1
3694,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
3695,3,3,1,1,0,0,0,0,0,3,0,0,1,1,1,1,0,1,1,0,2,1,1
3696,6,4,2,1,0,0,0,0,0,0,1,3,1,3,0,0,0,4,1,4,1,1,0
3697,1,4,3,2,0,0,0,2,2,1,1,1,0,6,1,0,0,4,1,2,2,1,0
3698,1,1,1,0,0,0,0,2,1,0,0,1,1,7,1,0,0,1,0,0,2,0,1
3699,1,5,2,3,2,0,0,6,7,2,1,2,0,10,1,0,1,8,1,0,0,1,0
3700,1,4,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,1,2,0,1
3701,6,4,2,1,0,0,0,2,0,1,1,3,1,3,0,0,0,7,1,0,0,2,0
3702,1,4,7,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,2,1,0,1
3703,4,4,2,1,0,0,0,0,0,0,1,3,1,3,0,0,0,3,1,0,1,1,0
3704,1,4,0,0,0,0,0,1,0,0,0,1,1,7,1,0,0,1,0,0,2,1,1
3705,1,4,3,2,0,0,0,3,2,1,1,1,0,8,1,0,0,4,1,2,0,1,0
3706,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,2,1,1
3707,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,0,0
3708,1,4,2,1,0,0,0,2,0,0,1,3,1,3,0,0,0,7,1,4,1,0,0
3709,1,4,2,1,0,0,0,2,0,0,1,3,1,3,0,0,0,7,1,4,0,0,0
3710,1,4,0,0,0,0,0,2,0,0,0,1,1,2,1,0,0,1,0,4,0,1,1
3711,3,4,3,2,0,0,0,3,2,1,1,1,0,8,1,0,0,4,1,1,2,0,0
3712,2,2,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,2,0,3,0,0,1
3713,6,1,3,2,0,0,0,2,4,1,1,1,0,0,1,0,0,4,1,2,2,0,0
3714,6,4,2,1,0,0,0,2,2,0,1,3,1,3,0,0,0,7,1,0,1,2,0
3715,1,4,3,2,0,0,0,5,5,1,1,1,0,0,1,0,0,4,1,1,0,1,0
3716,1,4,1,0,0,0,0,2,0,0,0,1,1,7,1,0,0,1,0,1,0,0,1
3717,5,5,2,1,1,0,0,0,0,0,0,3,0,4,1,0,0,1,0,7,0,1,1
3718,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0
3719,6,4,2,1,0,0,0,0,2,1,0,3,1,3,0,0,0,7,1,4,0,2,0
3720,3,0,0,1,0,0,0,0,0,3,2,0,1,1,1,1,0,1,1,0,2,0,1
3721,1,4,2,1,0,0,0,2,0,0,0,3,1,3,0,0,0,4,1,4,0,2,0
3722,1,1,0,0,0,0,0,2,0,0,0,1,1,7,1,0,0,1,0,4,0,0,1
3723,4,4,2,1,0,0,0,0,2,1,1,3,1,3,0,0,0,3,1,4,1,0,0
3724,3,3,1,1,0,0,0,0,0,3,0,0,1,0,1,1,0,1,1,0,2,0,1
3725,6,4,2,1,0,0,0,2,0,0,0,3,1,3,0,0,0,3,1,0,0,1,0
3726,1,4,0,0,0,0,0,1,1,0,0,1,1,7,1,0,0,1,0,4,0,1,1
3727,6,4,2,1,0,0,0,0,0,0,0,3,1,3,0,0,0,4,1,0,1,0,0
3728,1,4,2,1,0,0,0,0,0,1,1,3,1,3,0,0,0,4,1,0,1,0,0
3729,1,1,3,2,0,0,0,2,2,1,1,1,0,0,1,0,0,4,1,2,0,1,0
3730,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1
3731,3,0,1,0,0,0,0,0,0,2,0,4,0,0,1,0,0,2,0,2,0,0,1
3732,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,4,2,1,1
3733,6,1,3,2,0,0,0,3,2,1,1,1,0,6,1,0,0,4,1,1,0,1,0
3734,3,3,1,1,0,0,0,0,0,3,2,0,1,1,1,1,0,1,1,0,1,1,1
3735,5,5,2,1,1,0,0,0,3,0,0,3,0,5,1,0,0,1,0,7,0,0,1
3736,4,4,6,0,0,1,0,4,6,0,0,3,0,9,1,0,1,1,1,0,1,1,1
3737,3,1,3,2,0,0,0,5,4,1,1,1,0,8,1,0,0,4,1,2,2,1,0
3738,6,4,3,2,0,0,0,2,4,1,1,1,0,6,1,0,0,4,1,2,0,1,0
3739,3,3,1,1,0,0,0,0,0,0,2,0,1,2,1,1,0,1,1,1,2,0,1
3740,1,4,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,1,5,2,0,0
3741,1,1,1,0,0,0,0,2,0,0,0,1,1,7,1,0,0,1,0,0,0,0,1
3742,1,4,2,1,0,0,0,2,0,0,0,3,1,3,0,0,0,4,1,4,1,2,0
3743,1,1,0,0,0,0,0,0,0,0,0,1,1,5,1,0,0,1,0,1,0,0,1
3744,0,4,3,0,0,0,0,0,0,3,0,1,1,6,1,0,0,4,0,7,1,1,0
3745,1,4,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1
3746,5,5,2,1,1,0,0,0,0,0,0,3,0,5,1,0,0,1,0,5,0,0,1
3747,1,4,2,1,0,0,0,0,0,0,1,3,1,3,0,0,0,3,1,4,0,1,0
3748,1,4,2,1,0,0,0,2,2,0,0,3,1,3,0,0,0,4,1,0,1,1,0
3749,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,1,1,2,0,0
3750,2,2,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,2,0,3,0,3,1
3751,6,1,3,2,0,0,0,3,4,1,1,1,0,6,1,0,0,4,1,1,0,1,0
3752,1,1,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,0,2,0,1
3753,2,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,5,0,2,0,3,1
3754,6,4,3,2,0,0,0,3,2,1,1,1,0,6,1,0,0,4,1,2,0,1,0
3755,1,4,0,0,0,0,0,2,2,0,0,1,1,2,1,0,0,1,0,1,0,1,1
3756,0,4,3,0,0,0,0,0,0,0,0,1,1,5,1,0,0,4,0,1,1,1,0
3757,1,4,1,0,0,0,0,2,1,0,0,1,1,5,1,0,0,1,0,1,2,0,1
3758,6,4,2,1,0,0,0,0,2,0,1,3,1,3,0,0,0,7,1,4,1,1,0
3759,3,4,3,2,0,0,0,3,4,1,1,1,0,0,1,0,0,4,1,2,2,0,0
3760,1,1,1,0,0,0,0,2,1,0,0,1,1,5,1,0,0,1,0,0,0,0,1
3761,6,4,3,2,0,0,0,2,4,1,1,1,0,8,1,0,0,4,1,1,0,1,0
3762,1,4,2,1,0,0,0,0,2,0,0,3,1,3,0,0,0,7,1,0,0,1,0
3763,3,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0
3764,3,3,0,1,0,0,0,0,0,3,2,0,1,6,1,1,0,1,1,3,1,0,1
3765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
3766,1,4,1,0,0,0,0,0,2,0,0,1,1,7,1,0,0,1,0,1,0,1,1
3767,6,4,2,1,0,0,0,0,0,0,1,3,1,3,0,0,0,7,1,0,1,2,0
3768,1,4,3,2,0,0,0,2,4,1,1,1,0,6,1,0,0,4,1,1,2,0,0
3769,1,4,2,1,0,0,0,2,2,0,1,3,1,3,0,0,0,7,1,0,1,2,0
3770,4,4,2,1,0,0,0,0,2,0,1,3,1,3,0,0,0,3,1,4,1,1,0
3771,3,0,0,1,0,0,0,0,0,0,0,0,1,6,1,1,0,1,1,3,2,1,1
3772,3,4,3,0,0,0,0,0,0,3,0,1,1,6,1,0,0,4,0,1,1,0,0
3773,1,4,2,1,0,0,0,2,0,1,1,3,1,3,0,0,0,3,1,4,1,1,0
3774,1,1,3,2,0,0,0,5,4,1,1,1,0,8,1,0,0,4,1,2,2,0,0
3775,1,4,7,0,0,0,0,0,0,0,0,1,1,2,0,1,0,5,0,2,1,1,1
3776,4,4,6,0,0,1,0,4,6,0,0,3,0,2,1,0,1,1,1,0,1,3,1
3777,4,4,4,0,0,2,0,4,6,0,0,3,0,10,1,0,1,1,1,0,1,0,1
3778,4,4,2,1,0,0,0,2,2,0,1,3,1,3,0,0,0,4,1,0,1,2,0
3779,4,4,2,1,0,0,0,5,0,0,0,1,0,5,0,1,0,1,1,6,0,2,1
3780,3,4,3,2,0,0,0,5,5,1,1,1,0,6,1,0,0,4,1,2,2,1,0
3781,1,4,2,1,0,0,0,2,0,1,0,3,1,3,0,0,0,3,1,0,0,1,0
3782,1,4,2,1,0,0,0,0,2,0,0,3,1,3,0,0,0,7,1,0,0,2,0
3783,1,1,3,2,0,0,0,5,5,1,1,1,0,8,1,0,0,4,1,1,2,0,0
3784,4,4,1,0,0,2,0,4,6,0,0,3,0,10,1,0,1,1,1,0,1,2,1
3785,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
3786,1,4,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,4,0,0,1
3787,1,1,0,0,0,0,0,2,2,0,0,1,1,7,1,0,0,1,0,4,0,1,1
3788,6,4,2,1,0,0,0,2,2,0,1,3,1,3,0,0,0,7,1,0,0,2,0
3789,6,1,3,2,0,0,0,3,2,1,1,1,0,0,1,0,0,4,1,1,0,1,0
3790,6,1,3,2,0,0,0,2,4,1,1,1,0,8,1,0,0,4,1,2,2,0,0
3791,2,0,1,0,0,0,0,0,0,0,0,2,0,5,1,0,0,2,0,2,1,0,1
3792,1,4,1,0,0,0,0,2,2,0,0,1,1,2,1,0,0,1,0,1,0,0,1
3793,3,0,2,0,1,0,0,0,0,1,0,3,0,0,1,1,0,1,1,1,2,0,1
3794,1,4,0,0,0,0,0,2,0,0,0,1,1,5,1,0,0,1,0,1,2,1,1
3795,1,4,2,1,0,0,0,0,0,1,1,3,1,3,0,0,0,7,1,4,1,2,0
3796,1,1,0,0,0,0,0,1,0,0,0,1,1,5,1,0,0,1,0,1,2,1,1
3797,1,1,1,0,0,0,0,0,2,0,0,1,1,2,1,0,0,1,0,1,2,1,1
3798,1,4,1,0,0,0,0,1,0,0,0,1,1,5,1,0,0,1,0,0,0,0,1
3799,1,4,2,1,0,0,0,2,2,1,0,3,1,3,0,0,0,4,1,4,0,0,0
3800,3,2,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,2,0,2,1,0,1
3801,6,4,2,1,0,0,0,2,0,0,0,3,1,3,0,0,0,7,1,4,0,0,0
3802,3,0,1,1,0,0,0,0,0,3,0,0,1,6,1,1,0,1,1,1,2,0,1
3803,1,4,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,1,1
3804,5,5,2,1,1,0,0,0,0,0,0,3,0,4,1,0,0,1,0,4,1,2,1
3805,6,4,2,1,0,0,0,0,2,0,1,3,1,3,0,0,0,3,1,4,0,2,0
3806,3,2,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,5,0,2,0,3,1
3807,1,4,1,0,0,0,0,1,2,0,0,1,1,2,1,0,0,1,0,4,0,1,1
3808,1,4,2,1,0,0,0,2,2,0,0,3,1,3,0,0,0,3,1,4,1,1,0
3809,0,0,3,0,0,0,0,0,0,3,0,1,1,6,1,0,0,4,0,1,1,0,0
3810,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3811,3,4,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,1,0,0
3812,1,4,2,1,0,0,0,2,2,1,0,3,1,3,0,0,0,7,1,4,1,2,0
3813,1,4,1,0,0,0,0,0,1,0,0,1,1,2,1,0,0,1,0,1,2,1,1
3814,3,0,0,1,0,0,0,0,0,3,0,0,1,2,1,1,0,1,1,1,1,0,1
3815,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1
3816,3,2,2,0,1,0,0,0,0,0,1,3,0,8,1,1,0,1,1,3,1,0,1
3817,3,2,2,0,1,0,0,0,0,0,1,3,0,0,1,1,0,1,1,1,2,3,1
3818,1,1,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,1,0,1,0,0,1
3819,6,4,2,1,0,0,0,0,0,1,1,3,1,3,0,0,0,3,1,0,1,2,0
3820,3,1,3,2,0,0,0,3,5,1,1,1,0,0,1,0,0,4,1,2,0,0,0
3821,1,4,1,0,0,0,0,0,0,0,0,1,1,5,1,0,0,1,0,1,0,1,1
3822,6,4,2,0,1,0,0,0,0,0,0,1,0,5,1,0,0,1,0,1,0,0,1
3823,1,4,2,1,0,0,0,0,2,0,1,3,1,3,0,0,0,7,1,4,0,0,0
3824,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,1,0
3825,0,4,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,3,1,1,0
3826,1,4,0,0,0,0,0,1,1,0,0,1,1,5,1,0,0,1,0,0,2,0,1
3827,3,4,3,2,0,0,0,3,5,1,1,1,0,0,1,0,0,4,1,1,0,1,0
3828,1,1,1,0,0,0,0,1,1,0,0,1,1,5,1,0,0,1,0,0,2,0,1
3829,3,4,3,2,0,0,0,2,4,1,1,1,0,0,1,0,0,4,1,1,0,0,0
3830,4,4,2,1,0,0,0,0,0,0,1,3,1,3,0,0,0,3,1,0,1,2,0
3831,3,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,5,0,3,1,3,1
3832,1,4,1,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,1,0,1,1
3833,3,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,0,5,0,2,0,0,1
3834,2,0,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,5,0,3,0,0,1
3835,1,4,2,1,0,0,0,2,0,0,0,3,1,3,0,0,0,7,1,4,1,2,0
3836,3,1,3,2,0,0,0,5,2,1,1,1,0,8,1,0,0,4,1,1,0,0,0
3837,3,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,1,2,0,1
3838,3,0,1,1,0,0,0,0,0,0,2,0,1,6,1,1,0,1,1,3,1,1,1
3839,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,4,2,0,1
3840,6,4,2,1,0,0,0,0,0,0,1,3,1,3,0,0,0,4,1,0,0,2,0
3841,1,1,1,0,0,0,0,0,1,0,0,1,1,5,1,0,0,1,0,4,2,1,1
3842,1,4,2,1,0,0,0,0,2,1,0,3,1,3,0,0,0,4,1,4,0,1,0
3843,2,4,8,0,1,0,0,0,0,0,0,1,0,11,1,0,0,1,0,3,0,3,0
3844,1,4,7,0,0,0,0,0,0,0,0,1,1,5,0,1,0,5,0,2,1,1,1
3845,2,4,8,0,1,0,0,0,0,0,0,1,0,8,1,0,0,1,0,7,0,3,0
3846,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,1,3,2,0,0
3847,3,3,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,2,1,1
3848,6,1,3,2,0,0,0,3,5,1,1,1,0,6,1,0,0,4,1,2,2,0,0
3849,4,4,2,1,0,0,0,0,2,0,1,3,1,3,0,0,0,7,1,4,1,2,0
3850,3,0,2,0,1,0,0,0,0,1,0,3,0,5,1,1,0,1,1,3,2,0,1
3851,3,2,0,0,0,0,0,0,0,0,0,2,0,8,1,0,0,5,0,3,0,3,1
3852,3,3,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,2,1,1
3853,1,1,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,1,0,1,0,1,1
3854,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,5,1,0,0
3855,1,1,1,0,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,4,2,1,1
3856,4,5,4,0,0,2,0,4,6,0,0,3,0,10,1,0,1,1,1,0,1,3,1
3857,6,4,2,1,0,0,0,2,2,1,1,3,1,3,0,0,0,7,1,4,0,2,0
3858,6,1,3,2,0,0,0,3,5,1,1,1,0,6,1,0,0,4,1,2,0,1,0
3859,1,1,1,0,0,0,0,1,2,0,0,1,1,0,1,0,0,1,0,0,0,0,1
3860,4,4,2,1,0,0,0,2,2,0,0,3,1,3,0,0,0,3,1,4,0,2,0
3861,4,4,2,1,0,0,0,2,0,0,0,3,1,3,0,0,0,4,1,0,0,1,0
3862,3,0,0,1,0,0,0,0,0,0,0,0,1,6,1,1,0,1,1,3,2,0,1
3863,1,4,2,1,0,0,0,2,2,1,0,3,1,3,0,0,0,3,1,0,0,1,0
3864,1,4,1,0,0,0,0,2,2,0,0,1,1,7,1,0,0,1,0,4,0,0,1
3865,3,1,3,2,0,0,0,2,5,1,1,1,0,0,1,0,0,4,1,1,0,0,0
3866,3,3,0,1,0,0,0,0,0,3,2,0,1,6,1,1,0,1,1,3,2,0,1
3867,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1
3868,6,4,2,1,0,0,0,2,0,1,1,3,1,3,0,0,0,3,1,0,1,1,0
3869,3,0,0,1,0,0,0,0,0,3,0,0,1,0,1,1,0,1,1,1,2,0,1
3870,3,0,0,1,0,0,0,0,0,3,2,0,1,1,1,1,0,1,1,3,2,0,1
3871,4,4,4,0,0,2,0,4,6,0,0,3,0,10,1,0,1,1,1,0,1,1,1
3872,4,4,2,1,0,0,0,0,2,0,0,3,1,3,0,0,0,4,1,4,1,0,0
3873,4,5,2,0,0,0,0,0,0,0,0,1,0,5,0,1,0,1,0,3,3,2,0
3874,1,0,1,0,0,0,0,0,0,0,0,1,0,7,0,0,0,6,1,5,2,0,0
3875,6,1,3,2,0,0,0,2,5,1,1,1,0,0,1,0,0,4,1,1,2,1,0
3876,3,3,0,1,0,0,0,0,0,3,2,0,1,0,1,1,0,1,1,0,1,1,1
3877,2,4,8,0,1,0,0,0,0,0,0,1,0,11,1,0,0,1,0,7,1,3,0
3878,3,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,2,0,1
3879,1,4,3,2,0,0,0,5,5,1,1,1,0,0,1,0,0,4,1,2,0,0,0
3880,3,0,2,0,1,0,0,0,0,0,1,3,0,8,1,1,0,1,1,1,1,3,1
3881,3,1,3,2,0,0,0,5,2,1,1,1,0,6,1,0,0,4,1,2,0,0,0
3882,3,3,1,1,0,0,0,0,0,3,2,0,1,1,1,1,0,1,1,3,1,1,1
3883,6,4,3,2,0,0,0,2,2,1,1,1,0,6,1,0,0,4,1,1,2,0,0
3884,3,0,2,0,1,0,0,0,0,1,1,3,0,5,1,1,0,1,1,1,1,2,1
3885,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
3886,3,4,3,2,0,0,0,2,2,1,1,1,0,8,1,0,0,4,1,2,0,1,0
3887,6,4,2,1,0,0,0,0,2,1,0,3,1,3,0,0,0,7,1,0,0,0,0
3888,6,4,2,1,0,0,0,0,2,1,1,3,1,3,0,0,0,7,1,4,0,1,0
3889,1,4,1,0,0,0,0,1,1,0,0,1,1,7,1,0,0,1,0,4,2,1,1
3890,3,2,2,0,1,0,0,0,0,1,0,3,0,8,1,1,0,1,1,1,1,3,1
3891,1,4,1,0,0,0,0,1,2,0,0,1,1,5,1,0,0,1,0,1,0,1,1
3892,1,1,0,0,0,0,0,2,0,0,0,1,1,7,1,0,0,1,0,4,2,0,1
3893,3,0,2,0,1,0,0,0,0,1,0,3,0,8,1,1,0,1,1,1,1,0,1
3894,1,4,2,1,0,0,0,0,0,0,0,3,1,3,0,0,0,7,1,0,0,1,0
3895,6,4,2,1,0,0,0,0,0,1,0,3,1,3,0,0,0,3,1,4,1,2,0
3896,4,4,2,1,0,0,0,2,2,1,1,3,1,3,0,0,0,7,1,4,1,1,0
3897,6,4,2,1,0,0,0,2,2,0,0,3,1,3,0,0,0,7,1,4,0,1,0
3898,4,4,2,1,0,0,0,2,0,0,1,3,1,3,0,0,0,4,1,4,0,1,0
3899,1,1,1,0,0,0,0,1,0,0,0,1,1,7,1,0,0,1,0,4,0,1,1
3900,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,2,0,1
3901,3,0,1,1,0,0,0,0,0,3,0,0,1,1,1,1,0,1,1,0,2,0,1
3902,1,1,2,0,1,0,0,5,4,2,3,1,0,5,1,0,0,1,1,0,1,1,1
3903,1,4,3,2,0,0,0,2,4,1,1,1,0,0,1,0,0,4,1,2,2,1,0
3904,4,4,2,1,0,0,0,5,0,3,0,1,0,5,0,1,0,1,1,0,0,0,1
3905,1,4,0,0,0,0,0,2,2,0,0,1,1,2,1,0,0,1,0,4,0,0,1
